user_id,Landmark_ID,action,timestamp,time_spent,rating
21,MOD_04,rate,2025-04-08 09:15:00,,1.0
21,MOD_01,view,2025-04-03 12:07:00,82.0,
21,ANC_03,view,2025-03-01 03:00:00,111.0,
21,MOD_02,love,2025-03-04 13:11:00,,
21,MOD_05,view,2025-03-11 15:52:00,78.0,
21,REL_05,love,2025-03-19 01:22:00,,
21,TMP_04,rate,2025-04-06 16:11:00,,1.0
21,MOD_03,rate,2025-03-11 15:30:00,,3.0
21,TMP_04,view,2025-03-31 20:45:00,129.0,
21,REL_03,view,2025-02-25 00:11:00,81.0,
21,REL_03,view,2025-02-10 10:30:00,90.0,
21,NAT_01,love,2025-02-11 01:06:00,,
21,MOD_04,view,2025-03-05 16:07:00,204.0,
21,ANC_05,rate,2025-03-30 03:24:00,,1.0
21,MOD_03,love,2025-03-21 03:38:00,,
21,REL_01,view,2025-03-01 05:03:00,162.0,
21,ANC_04,rate,2025-04-03 21:00:00,,3.0
21,TMP_04,view,2025-03-08 20:59:00,72.0,
21,MOD_05,view,2025-02-05 14:04:00,104.0,
21,TMP_03,love,2025-04-03 06:33:00,,
21,TMP_04,view,2025-03-01 12:49:00,111.0,
21,TMP_05,rate,2025-03-20 07:56:00,,3.0
21,Anc_01,view,2025-02-10 20:24:00,118.0,
21,ANC_04,view,2025-03-04 09:21:00,96.0,
21,NAT_05,view,2025-02-08 15:18:00,83.0,
21,TMP_04,love,2025-03-04 06:16:00,,
21,TMP_02,view,2025-03-11 12:49:00,242.0,
21,TMP_01,view,2025-02-17 15:55:00,67.0,
22,MOD_03,view,2025-02-19 22:08:00,76.0,
22,NAT_02,rate,2025-03-18 03:36:00,,3.0
22,Anc_01,view,2025-04-08 15:38:00,135.0,
22,REL_01,love,2025-04-06 03:18:00,,
22,TMP_03,view,2025-03-23 19:57:00,248.0,
22,ANC_04,view,2025-03-19 05:25:00,81.0,
22,REL_01,view,2025-04-07 01:03:00,125.0,
22,NAT_03,love,2025-02-10 00:09:00,,
22,NAT_02,love,2025-04-08 18:51:00,,
22,MOD_01,view,2025-02-07 01:55:00,189.0,
22,REL_02,view,2025-04-02 05:26:00,71.0,
22,NAT_01,view,2025-04-08 14:37:00,152.0,
22,Anc_01,love,2025-03-11 07:02:00,,
22,MOD_01,view,2025-02-15 17:47:00,76.0,
22,ANC_03,view,2025-03-17 20:27:00,261.0,
22,TMP_05,rate,2025-03-09 22:43:00,,1.0
22,TMP_04,love,2025-02-22 20:01:00,,
22,Anc_01,view,2025-02-11 04:00:00,63.0,
22,ANC_04,love,2025-03-07 01:41:00,,
22,REL_05,rate,2025-02-11 04:18:00,,3.0
22,REL_04,love,2025-04-01 16:02:00,,
22,NAT_03,view,2025-02-20 16:23:00,103.0,
22,TMP_05,view,2025-03-21 14:18:00,119.0,
22,NAT_05,view,2025-03-16 08:24:00,87.0,
22,REL_04,rate,2025-03-08 13:18:00,,5.0
22,TMP_03,rate,2025-02-01 11:18:00,,3.0
23,MOD_04,view,2025-04-01 22:11:00,122.0,
23,ANC_05,rate,2025-04-02 08:35:00,,5.0
23,REL_01,view,2025-03-25 16:20:00,155.0,
23,REL_05,view,2025-02-12 07:17:00,153.0,
23,TMP_02,love,2025-04-04 09:06:00,,
23,TMP_05,view,2025-02-16 07:32:00,103.0,
23,ANC_03,rate,2025-04-04 14:15:00,,5.0
23,ANC_05,rate,2025-02-09 18:46:00,,3.0
23,ANC_05,rate,2025-04-04 07:11:00,,5.0
24,MOD_03,view,2025-02-15 20:44:00,173.0,
24,MOD_02,love,2025-02-04 11:07:00,,
24,TMP_04,view,2025-02-07 03:28:00,193.0,
24,MOD_04,view,2025-03-28 01:43:00,210.0,
24,Anc_01,view,2025-03-22 14:07:00,134.0,
24,ANC_02,view,2025-02-10 17:52:00,227.0,
24,NAT_02,view,2025-02-08 16:36:00,165.0,
24,NAT_01,love,2025-04-05 19:24:00,,
24,TMP_04,view,2025-02-24 01:50:00,101.0,
24,TMP_05,view,2025-02-21 23:01:00,113.0,
24,ANC_03,rate,2025-03-30 16:55:00,,2.0
24,ANC_02,view,2025-02-21 12:22:00,196.0,
24,MOD_04,view,2025-03-09 18:16:00,110.0,
24,REL_05,love,2025-02-18 10:30:00,,
24,MOD_02,love,2025-03-20 02:44:00,,
24,TMP_02,view,2025-02-25 22:11:00,169.0,
24,ANC_02,rate,2025-03-16 04:38:00,,5.0
24,Anc_01,view,2025-02-08 09:19:00,61.0,
24,NAT_03,view,2025-03-15 20:09:00,33.0,
24,NAT_04,love,2025-03-30 08:35:00,,
24,ANC_05,rate,2025-04-01 19:02:00,,4.0
24,TMP_05,love,2025-02-13 04:53:00,,
24,NAT_03,view,2025-02-11 17:47:00,112.0,
24,TMP_01,view,2025-03-06 17:40:00,84.0,
24,NAT_03,view,2025-03-05 08:46:00,175.0,
24,MOD_05,love,2025-02-09 11:12:00,,
24,ANC_05,rate,2025-03-01 05:03:00,,3.0
24,ANC_05,love,2025-03-03 01:23:00,,
24,NAT_05,love,2025-02-02 03:29:00,,
25,REL_02,rate,2025-03-06 22:40:00,,2.0
25,MOD_05,view,2025-04-03 01:01:00,242.0,
25,REL_03,view,2025-02-13 12:09:00,92.0,
25,NAT_01,view,2025-03-04 07:26:00,169.0,
25,ANC_05,rate,2025-02-16 04:21:00,,1.0
25,TMP_02,love,2025-04-10 08:55:00,,
25,NAT_05,view,2025-03-17 10:43:00,183.0,
25,MOD_04,love,2025-02-14 15:43:00,,
25,NAT_01,view,2025-02-13 22:04:00,93.0,
25,REL_02,view,2025-02-14 12:41:00,114.0,
25,REL_04,rate,2025-02-15 08:05:00,,1.0
26,REL_04,love,2025-02-11 21:41:00,,
26,NAT_01,love,2025-02-18 00:34:00,,
26,TMP_04,love,2025-02-13 02:33:00,,
26,ANC_04,view,2025-02-27 11:51:00,170.0,
26,NAT_05,love,2025-02-16 02:46:00,,
26,TMP_02,love,2025-02-13 12:47:00,,
26,Anc_01,view,2025-02-04 23:25:00,163.0,
26,ANC_04,rate,2025-02-14 05:07:00,,4.0
26,REL_03,love,2025-02-24 05:36:00,,
26,MOD_02,view,2025-03-30 12:47:00,74.0,
26,TMP_04,view,2025-03-23 00:45:00,68.0,
26,REL_05,love,2025-04-08 15:16:00,,
26,NAT_05,love,2025-02-01 14:53:00,,
26,TMP_04,love,2025-02-10 13:21:00,,
26,Anc_01,rate,2025-03-22 23:12:00,,4.0
26,ANC_02,view,2025-03-04 09:56:00,286.0,
26,ANC_04,view,2025-03-26 13:41:00,147.0,
26,TMP_02,view,2025-03-29 05:45:00,77.0,
26,REL_01,rate,2025-02-11 01:21:00,,2.0
26,NAT_03,love,2025-02-20 06:21:00,,
26,ANC_04,rate,2025-04-10 10:12:00,,4.0
26,TMP_04,view,2025-03-28 16:21:00,137.0,
26,TMP_01,view,2025-02-20 23:35:00,139.0,
26,REL_01,love,2025-04-05 01:44:00,,
26,MOD_05,love,2025-03-07 03:00:00,,
26,Anc_01,love,2025-04-07 15:47:00,,
26,MOD_03,view,2025-02-05 09:36:00,308.0,
27,NAT_04,view,2025-03-30 05:42:00,77.0,
27,TMP_04,love,2025-03-29 00:33:00,,
27,ANC_02,love,2025-02-03 22:46:00,,
27,NAT_03,view,2025-02-13 01:52:00,89.0,
27,NAT_02,view,2025-03-07 20:03:00,110.0,
27,ANC_03,view,2025-03-15 09:54:00,103.0,
27,MOD_04,view,2025-02-01 21:43:00,152.0,
27,MOD_04,love,2025-03-05 02:26:00,,
27,MOD_01,view,2025-03-18 20:44:00,147.0,
27,Anc_01,rate,2025-02-27 19:42:00,,5.0
28,ANC_03,view,2025-03-05 14:04:00,126.0,
28,ANC_05,love,2025-02-21 23:26:00,,
28,TMP_04,view,2025-04-02 14:39:00,107.0,
28,ANC_05,rate,2025-03-30 14:26:00,,2.0
28,ANC_02,view,2025-03-03 02:26:00,146.0,
28,REL_01,view,2025-02-21 07:40:00,136.0,
28,TMP_05,view,2025-02-17 17:17:00,177.0,
28,REL_03,view,2025-02-11 04:14:00,80.0,
28,TMP_02,rate,2025-03-11 08:21:00,,1.0
28,ANC_04,love,2025-03-13 21:53:00,,
28,REL_04,love,2025-02-12 20:42:00,,
28,REL_01,view,2025-02-28 14:52:00,204.0,
28,NAT_03,love,2025-03-24 18:29:00,,
28,ANC_02,love,2025-03-11 13:17:00,,
28,NAT_04,rate,2025-03-10 10:12:00,,2.0
28,REL_02,love,2025-03-03 11:13:00,,
28,MOD_04,love,2025-03-29 11:29:00,,
28,TMP_03,view,2025-03-13 04:57:00,149.0,
28,NAT_05,love,2025-03-18 21:10:00,,
28,REL_05,view,2025-04-07 21:09:00,255.0,
28,MOD_05,view,2025-03-05 22:21:00,102.0,
28,ANC_04,view,2025-03-08 02:50:00,203.0,
28,TMP_02,love,2025-03-06 21:31:00,,
28,TMP_04,view,2025-02-16 05:27:00,163.0,
28,NAT_04,view,2025-03-16 12:17:00,79.0,
28,NAT_03,view,2025-03-01 21:33:00,167.0,
28,Anc_01,rate,2025-03-17 08:18:00,,3.0
28,TMP_01,rate,2025-02-21 02:40:00,,4.0
28,REL_05,rate,2025-04-10 08:59:00,,2.0
28,REL_02,love,2025-02-12 03:31:00,,
28,MOD_01,view,2025-02-05 12:12:00,88.0,
28,MOD_01,view,2025-02-13 15:40:00,377.0,
28,MOD_03,view,2025-03-01 19:29:00,109.0,
28,MOD_04,view,2025-03-18 18:54:00,66.0,
28,TMP_04,love,2025-02-17 04:16:00,,
28,REL_02,love,2025-03-05 00:27:00,,
28,NAT_04,love,2025-03-18 03:42:00,,
28,REL_02,rate,2025-02-13 15:28:00,,3.0
28,TMP_01,rate,2025-02-13 00:19:00,,1.0
28,Anc_01,love,2025-03-29 04:46:00,,
28,TMP_04,rate,2025-03-21 17:59:00,,3.0
28,REL_02,love,2025-02-16 20:05:00,,
28,TMP_04,view,2025-02-26 21:51:00,135.0,
28,TMP_05,rate,2025-02-02 06:27:00,,3.0
28,REL_05,view,2025-03-15 12:26:00,432.0,
28,NAT_05,view,2025-02-08 22:54:00,137.0,
28,TMP_05,love,2025-03-22 04:18:00,,
28,REL_04,view,2025-03-04 01:28:00,278.0,
28,NAT_02,love,2025-02-28 23:57:00,,
28,REL_05,love,2025-02-03 01:18:00,,
28,NAT_03,view,2025-02-01 00:30:00,32.0,
28,REL_02,view,2025-02-11 03:45:00,103.0,
28,NAT_03,view,2025-02-06 11:52:00,129.0,
28,TMP_05,love,2025-02-11 12:11:00,,
28,MOD_04,rate,2025-03-30 03:16:00,,4.0
28,ANC_02,view,2025-02-09 07:54:00,181.0,
28,NAT_04,view,2025-03-22 22:24:00,254.0,
28,TMP_04,view,2025-02-26 17:40:00,103.0,
28,MOD_03,view,2025-02-10 21:20:00,432.0,
28,ANC_04,love,2025-02-08 19:12:00,,
28,REL_01,love,2025-03-20 13:11:00,,
28,ANC_05,love,2025-02-22 18:10:00,,
28,TMP_03,rate,2025-02-17 19:50:00,,4.0
28,TMP_02,view,2025-02-11 20:12:00,134.0,
28,ANC_05,love,2025-02-13 13:03:00,,
28,MOD_05,love,2025-02-02 15:04:00,,
28,NAT_05,view,2025-02-26 04:40:00,211.0,
28,REL_04,rate,2025-02-08 06:41:00,,1.0
28,MOD_03,love,2025-03-30 11:26:00,,
28,NAT_03,view,2025-03-31 23:52:00,152.0,
28,TMP_05,love,2025-03-30 09:31:00,,
28,REL_05,rate,2025-04-02 09:02:00,,4.0
28,TMP_04,love,2025-03-17 11:56:00,,
28,REL_04,love,2025-02-26 19:51:00,,
28,ANC_02,view,2025-03-08 08:16:00,225.0,
28,NAT_04,view,2025-03-05 14:33:00,94.0,
28,REL_03,view,2025-04-08 20:04:00,117.0,
28,MOD_02,love,2025-02-13 16:27:00,,
28,TMP_01,rate,2025-04-02 04:24:00,,3.0
29,ANC_03,love,2025-02-21 22:56:00,,
29,NAT_05,love,2025-02-16 09:38:00,,
29,REL_04,view,2025-02-18 11:47:00,159.0,
29,NAT_03,view,2025-03-27 13:30:00,38.0,
29,Anc_01,rate,2025-02-11 08:53:00,,1.0
29,REL_02,view,2025-02-23 13:10:00,58.0,
29,MOD_03,love,2025-02-26 11:44:00,,
29,ANC_03,view,2025-02-10 04:03:00,125.0,
29,ANC_05,rate,2025-02-14 18:39:00,,2.0
29,REL_05,view,2025-03-15 04:49:00,272.0,
29,MOD_04,view,2025-02-15 23:05:00,52.0,
29,TMP_04,rate,2025-02-03 04:42:00,,2.0
29,NAT_01,love,2025-02-01 20:26:00,,
29,MOD_04,view,2025-02-18 05:33:00,65.0,
29,REL_02,love,2025-02-15 21:44:00,,
29,TMP_05,view,2025-02-09 14:36:00,161.0,
29,REL_02,rate,2025-04-01 00:09:00,,2.0
29,NAT_03,view,2025-03-12 20:57:00,134.0,
29,MOD_04,love,2025-02-13 16:09:00,,
29,NAT_03,love,2025-04-06 10:19:00,,
29,ANC_02,view,2025-04-07 19:57:00,107.0,
29,REL_02,view,2025-02-05 21:33:00,146.0,
29,NAT_04,love,2025-03-17 20:06:00,,
29,REL_01,love,2025-03-20 00:08:00,,
30,ANC_04,view,2025-04-07 17:00:00,176.0,
30,NAT_03,view,2025-03-18 05:05:00,108.0,
31,NAT_04,rate,2025-03-22 08:29:00,,5.0
31,NAT_05,view,2025-03-04 06:03:00,113.0,
31,REL_05,view,2025-03-11 03:44:00,68.0,
31,NAT_03,love,2025-03-13 03:07:00,,
31,REL_01,view,2025-04-05 04:13:00,265.0,
31,NAT_03,view,2025-02-01 18:26:00,99.0,
31,TMP_01,view,2025-03-03 01:22:00,262.0,
31,TMP_02,view,2025-03-05 00:58:00,133.0,
31,TMP_04,view,2025-02-01 19:39:00,136.0,
31,TMP_02,rate,2025-03-05 01:22:00,,4.0
31,MOD_03,view,2025-03-18 09:21:00,177.0,
31,ANC_03,love,2025-03-18 00:01:00,,
31,MOD_01,view,2025-04-02 17:14:00,100.0,
31,TMP_04,view,2025-03-15 11:08:00,68.0,
31,REL_01,view,2025-03-31 14:44:00,379.0,
31,NAT_04,view,2025-03-23 15:01:00,278.0,
31,MOD_01,view,2025-02-05 12:41:00,101.0,
31,TMP_02,love,2025-03-10 10:16:00,,
31,TMP_04,love,2025-02-03 02:11:00,,
31,MOD_05,view,2025-03-26 18:44:00,26.0,
31,TMP_03,view,2025-03-28 07:10:00,161.0,
31,REL_03,view,2025-02-18 23:03:00,214.0,
31,Anc_01,view,2025-03-22 00:19:00,244.0,
31,REL_04,rate,2025-02-20 12:31:00,,2.0
31,MOD_04,view,2025-04-01 10:02:00,91.0,
32,MOD_05,love,2025-04-07 18:59:00,,
32,MOD_04,view,2025-04-06 08:35:00,97.0,
32,REL_02,love,2025-03-29 06:26:00,,
32,MOD_03,view,2025-02-04 02:39:00,168.0,
32,NAT_02,love,2025-03-26 13:59:00,,
33,NAT_03,view,2025-03-27 20:34:00,68.0,
33,REL_01,love,2025-03-31 15:20:00,,
33,MOD_03,love,2025-04-04 02:11:00,,
33,ANC_03,rate,2025-03-08 23:56:00,,1.0
33,REL_04,rate,2025-03-12 17:26:00,,4.0
33,REL_01,view,2025-02-11 06:24:00,30.0,
33,MOD_01,view,2025-03-13 21:31:00,108.0,
33,TMP_03,love,2025-02-07 13:01:00,,
33,REL_04,view,2025-02-11 01:56:00,220.0,
33,MOD_03,rate,2025-02-21 01:55:00,,3.0
33,TMP_03,love,2025-02-11 04:15:00,,
33,NAT_01,love,2025-02-03 19:03:00,,
33,MOD_03,view,2025-03-08 08:13:00,142.0,
33,NAT_02,love,2025-02-18 14:32:00,,
33,ANC_02,rate,2025-04-04 10:18:00,,5.0
33,NAT_04,love,2025-02-05 00:35:00,,
33,NAT_03,rate,2025-04-05 14:55:00,,1.0
33,MOD_01,rate,2025-02-14 00:40:00,,2.0
33,REL_04,love,2025-02-21 14:36:00,,
33,REL_03,love,2025-03-17 21:32:00,,
33,MOD_01,rate,2025-02-18 15:53:00,,1.0
33,MOD_04,love,2025-04-04 10:33:00,,
33,REL_02,view,2025-04-02 08:10:00,101.0,
33,NAT_04,rate,2025-03-30 08:13:00,,1.0
33,TMP_03,view,2025-03-24 03:02:00,91.0,
33,Anc_01,love,2025-02-04 20:22:00,,
33,ANC_05,love,2025-02-01 14:48:00,,
33,TMP_05,view,2025-02-10 18:21:00,64.0,
33,TMP_03,love,2025-03-31 03:34:00,,
33,TMP_04,rate,2025-02-21 09:16:00,,5.0
33,REL_04,love,2025-03-16 12:00:00,,
33,TMP_01,rate,2025-03-11 09:33:00,,2.0
33,NAT_04,love,2025-04-09 07:20:00,,
33,TMP_04,love,2025-03-22 23:47:00,,
33,ANC_04,rate,2025-02-01 19:38:00,,2.0
33,ANC_05,love,2025-02-16 11:52:00,,
33,MOD_05,view,2025-02-10 13:50:00,145.0,
33,REL_05,view,2025-02-15 09:56:00,53.0,
33,REL_05,view,2025-04-09 19:38:00,160.0,
33,ANC_02,rate,2025-02-16 22:48:00,,3.0
33,REL_03,view,2025-03-17 16:18:00,80.0,
33,NAT_01,view,2025-03-04 07:59:00,84.0,
33,MOD_01,rate,2025-02-13 10:30:00,,1.0
33,MOD_04,view,2025-03-29 07:57:00,103.0,
33,MOD_02,view,2025-03-01 20:22:00,109.0,
33,NAT_05,view,2025-03-06 14:02:00,188.0,
33,Anc_01,view,2025-03-05 01:20:00,95.0,
33,ANC_04,love,2025-02-24 19:53:00,,
33,NAT_05,rate,2025-03-04 17:48:00,,3.0
33,Anc_01,love,2025-02-13 19:24:00,,
33,MOD_05,rate,2025-02-13 06:33:00,,3.0
33,ANC_04,rate,2025-02-24 16:46:00,,3.0
33,TMP_02,love,2025-02-06 05:39:00,,
33,Anc_01,view,2025-02-07 03:10:00,288.0,
33,TMP_01,rate,2025-03-04 18:08:00,,4.0
33,ANC_03,view,2025-02-19 00:14:00,85.0,
33,NAT_01,rate,2025-04-10 07:31:00,,3.0
33,NAT_04,rate,2025-03-02 04:24:00,,1.0
33,ANC_04,love,2025-03-26 05:21:00,,
33,TMP_03,view,2025-03-21 05:10:00,90.0,
33,NAT_02,rate,2025-03-12 03:37:00,,3.0
33,ANC_02,love,2025-02-27 13:27:00,,
33,REL_02,view,2025-03-09 11:57:00,231.0,
33,MOD_04,view,2025-04-05 21:52:00,54.0,
33,NAT_01,love,2025-03-23 01:33:00,,
33,ANC_04,view,2025-03-18 02:28:00,108.0,
33,MOD_04,view,2025-02-25 16:27:00,92.0,
33,MOD_03,view,2025-02-05 17:48:00,170.0,
33,Anc_01,view,2025-02-19 01:51:00,77.0,
33,MOD_05,rate,2025-03-14 00:42:00,,1.0
33,ANC_04,view,2025-04-05 09:33:00,100.0,
33,TMP_05,view,2025-03-05 19:14:00,97.0,
33,MOD_02,rate,2025-03-21 08:31:00,,2.0
33,REL_01,view,2025-02-12 11:54:00,96.0,
33,TMP_01,love,2025-03-28 10:25:00,,
33,NAT_02,love,2025-02-14 17:52:00,,
33,ANC_05,view,2025-02-01 09:32:00,139.0,
33,TMP_02,love,2025-02-02 00:12:00,,
33,TMP_05,love,2025-03-30 19:59:00,,
33,TMP_04,love,2025-02-01 12:38:00,,
33,TMP_05,rate,2025-02-13 21:51:00,,5.0
33,REL_03,love,2025-03-30 20:56:00,,
33,NAT_03,love,2025-03-08 19:21:00,,
33,REL_04,view,2025-03-21 06:13:00,107.0,
33,REL_01,view,2025-04-06 01:50:00,55.0,
33,TMP_05,rate,2025-03-16 14:03:00,,5.0
33,REL_05,love,2025-02-27 17:31:00,,
33,ANC_04,rate,2025-02-18 08:53:00,,4.0
34,REL_02,rate,2025-03-16 13:21:00,,5.0
34,NAT_04,view,2025-02-20 14:03:00,163.0,
34,TMP_01,view,2025-03-27 11:37:00,166.0,
34,REL_04,view,2025-02-08 11:01:00,115.0,
34,ANC_03,rate,2025-04-03 14:43:00,,5.0
34,MOD_05,view,2025-02-17 18:15:00,126.0,
34,TMP_03,rate,2025-03-26 13:58:00,,2.0
34,ANC_03,love,2025-02-01 02:27:00,,
34,NAT_05,view,2025-02-22 15:53:00,220.0,
34,REL_05,view,2025-03-27 03:56:00,77.0,
34,REL_04,love,2025-03-21 00:33:00,,
34,REL_02,view,2025-02-14 19:16:00,239.0,
34,MOD_05,view,2025-02-12 11:38:00,166.0,
34,NAT_05,rate,2025-03-24 01:30:00,,2.0
34,TMP_05,view,2025-03-28 16:36:00,244.0,
34,ANC_03,view,2025-02-17 22:39:00,68.0,
34,NAT_03,view,2025-03-12 17:16:00,147.0,
34,ANC_04,view,2025-03-27 02:26:00,79.0,
34,TMP_02,view,2025-04-05 11:02:00,72.0,
34,REL_04,rate,2025-02-08 23:45:00,,2.0
34,TMP_01,view,2025-03-05 11:25:00,123.0,
35,ANC_03,love,2025-02-12 03:02:00,,
35,ANC_04,love,2025-02-13 09:45:00,,
35,MOD_02,love,2025-04-06 15:26:00,,
35,TMP_03,view,2025-04-05 22:11:00,120.0,
35,TMP_04,love,2025-04-03 21:32:00,,
35,TMP_01,view,2025-03-28 14:03:00,48.0,
35,MOD_03,view,2025-03-12 02:50:00,103.0,
35,ANC_02,love,2025-02-05 04:43:00,,
35,NAT_02,view,2025-03-20 18:46:00,103.0,
35,REL_01,view,2025-03-04 16:40:00,73.0,
35,ANC_05,rate,2025-04-01 20:26:00,,3.0
35,NAT_01,view,2025-02-28 23:15:00,131.0,
35,ANC_02,view,2025-02-27 03:28:00,87.0,
35,ANC_04,love,2025-03-30 08:33:00,,
35,NAT_02,love,2025-02-28 01:32:00,,
35,MOD_03,rate,2025-03-30 18:16:00,,2.0
35,REL_01,view,2025-03-14 23:31:00,142.0,
35,REL_04,love,2025-03-02 07:42:00,,
35,NAT_04,view,2025-03-01 08:17:00,139.0,
35,NAT_03,love,2025-04-06 15:34:00,,
35,NAT_02,view,2025-03-01 14:32:00,121.0,
35,REL_03,view,2025-02-24 14:59:00,124.0,
35,REL_04,love,2025-02-07 10:27:00,,
35,REL_02,view,2025-02-10 11:07:00,96.0,
35,ANC_05,view,2025-03-07 18:54:00,159.0,
35,TMP_05,love,2025-03-17 11:20:00,,
36,TMP_01,rate,2025-02-04 06:36:00,,2.0
36,MOD_02,view,2025-03-11 21:06:00,197.0,
36,ANC_05,rate,2025-03-21 04:07:00,,1.0
36,REL_05,view,2025-04-09 15:27:00,107.0,
36,REL_04,view,2025-03-24 04:15:00,118.0,
36,NAT_03,view,2025-03-12 01:55:00,289.0,
36,REL_05,view,2025-03-25 11:41:00,243.0,
36,REL_02,rate,2025-03-29 17:47:00,,1.0
36,REL_04,view,2025-02-08 16:21:00,119.0,
36,NAT_02,view,2025-03-17 23:29:00,182.0,
36,NAT_01,view,2025-04-09 18:27:00,160.0,
36,NAT_02,view,2025-04-01 19:08:00,62.0,
36,NAT_02,view,2025-02-25 06:20:00,78.0,
36,NAT_01,love,2025-02-18 04:13:00,,
36,TMP_01,love,2025-04-10 19:49:00,,
36,TMP_04,view,2025-03-27 02:59:00,116.0,
36,TMP_05,love,2025-03-25 18:48:00,,
36,REL_05,view,2025-04-02 01:16:00,80.0,
36,ANC_02,rate,2025-04-10 00:45:00,,2.0
36,MOD_04,love,2025-02-28 07:17:00,,
36,REL_05,view,2025-03-04 12:43:00,229.0,
36,TMP_05,love,2025-03-22 14:57:00,,
36,MOD_05,rate,2025-02-02 17:55:00,,2.0
36,Anc_01,love,2025-02-20 13:28:00,,
36,NAT_05,view,2025-03-16 21:54:00,260.0,
36,MOD_05,view,2025-02-28 19:09:00,69.0,
36,TMP_05,view,2025-03-19 04:04:00,158.0,
36,ANC_04,love,2025-04-06 14:15:00,,
36,TMP_03,rate,2025-04-09 03:49:00,,4.0
36,MOD_01,view,2025-02-09 05:16:00,155.0,
36,NAT_04,view,2025-03-19 06:00:00,216.0,
36,NAT_01,love,2025-03-21 15:32:00,,
36,NAT_04,love,2025-02-16 02:35:00,,
36,NAT_03,rate,2025-03-17 13:42:00,,2.0
36,ANC_05,rate,2025-03-15 01:30:00,,3.0
36,ANC_05,love,2025-03-15 07:16:00,,
36,MOD_03,view,2025-02-25 00:51:00,116.0,
36,REL_01,love,2025-03-05 16:24:00,,
36,NAT_04,love,2025-03-06 19:51:00,,
36,ANC_03,rate,2025-02-10 02:18:00,,3.0
36,MOD_03,love,2025-03-27 08:33:00,,
36,ANC_05,rate,2025-03-02 10:45:00,,1.0
36,NAT_02,love,2025-02-23 20:50:00,,
36,TMP_03,love,2025-02-26 11:17:00,,
36,MOD_04,love,2025-03-23 19:15:00,,
36,NAT_05,love,2025-02-12 14:15:00,,
36,Anc_01,view,2025-03-23 14:40:00,166.0,
36,MOD_02,view,2025-02-23 21:21:00,49.0,
36,ANC_02,love,2025-02-04 20:46:00,,
36,TMP_02,view,2025-02-21 07:22:00,159.0,
36,REL_01,view,2025-03-15 15:35:00,185.0,
36,REL_03,rate,2025-04-06 21:46:00,,1.0
36,MOD_03,view,2025-02-10 02:06:00,115.0,
36,NAT_04,view,2025-02-21 19:07:00,98.0,
36,Anc_01,view,2025-02-01 06:44:00,110.0,
36,NAT_01,view,2025-02-05 03:51:00,117.0,
36,NAT_02,view,2025-02-28 06:52:00,55.0,
36,NAT_02,view,2025-04-03 02:19:00,242.0,
36,Anc_01,view,2025-03-30 17:48:00,88.0,
36,Anc_01,rate,2025-02-20 23:50:00,,3.0
36,MOD_05,love,2025-02-13 13:54:00,,
36,TMP_02,view,2025-03-27 19:29:00,150.0,
36,MOD_04,rate,2025-03-28 01:01:00,,3.0
36,REL_02,love,2025-02-21 22:52:00,,
36,NAT_05,rate,2025-02-24 06:16:00,,1.0
36,NAT_02,view,2025-02-11 01:04:00,199.0,
36,NAT_04,view,2025-04-02 21:06:00,53.0,
36,TMP_05,love,2025-02-21 21:59:00,,
36,MOD_04,view,2025-03-24 15:18:00,97.0,
36,TMP_04,view,2025-03-20 18:00:00,96.0,
36,TMP_02,rate,2025-04-06 19:02:00,,2.0
36,MOD_01,rate,2025-02-12 05:54:00,,2.0
36,NAT_05,view,2025-02-20 02:18:00,141.0,
36,REL_01,love,2025-03-05 04:14:00,,
36,TMP_04,love,2025-02-06 19:54:00,,
36,MOD_01,view,2025-02-24 14:17:00,83.0,
36,MOD_03,view,2025-04-04 06:25:00,199.0,
36,REL_01,rate,2025-02-20 01:40:00,,3.0
36,TMP_01,view,2025-03-24 23:10:00,116.0,
36,MOD_04,love,2025-03-02 09:40:00,,
36,MOD_04,love,2025-03-18 01:45:00,,
36,ANC_05,view,2025-03-24 12:22:00,229.0,
37,MOD_03,view,2025-02-12 10:05:00,268.0,
37,ANC_04,love,2025-02-19 12:35:00,,
37,REL_04,love,2025-04-05 16:19:00,,
37,MOD_03,view,2025-03-24 02:45:00,69.0,
37,MOD_05,view,2025-04-01 15:58:00,344.0,
37,NAT_05,rate,2025-02-05 11:32:00,,1.0
37,REL_04,love,2025-03-21 13:14:00,,
37,MOD_04,view,2025-02-26 04:41:00,90.0,
37,MOD_04,view,2025-04-03 22:24:00,187.0,
37,TMP_03,view,2025-03-28 06:33:00,75.0,
37,ANC_03,view,2025-03-05 20:34:00,78.0,
37,NAT_04,view,2025-03-06 19:31:00,120.0,
37,NAT_03,rate,2025-03-16 06:14:00,,1.0
37,TMP_03,view,2025-02-10 16:12:00,156.0,
37,MOD_05,love,2025-04-09 21:16:00,,
37,NAT_05,view,2025-03-23 13:07:00,105.0,
37,NAT_02,love,2025-02-12 18:00:00,,
37,NAT_05,love,2025-02-28 23:42:00,,
37,REL_05,view,2025-02-23 14:02:00,101.0,
37,Anc_01,view,2025-04-06 16:53:00,181.0,
38,NAT_05,rate,2025-03-19 11:51:00,,5.0
38,MOD_02,love,2025-04-10 14:30:00,,
38,REL_01,view,2025-03-03 03:59:00,93.0,
38,ANC_02,love,2025-02-13 20:31:00,,
